OBJECTID,X,Y,DEM,最湿温度,最湿湿度,最干温度,最干湿度,气温较差,暖季温度,暖季湿度,年平均雨,冷季温度,冷季湿度,年平均气
6072,105.603996,24.135901,531,20.66295815,83.42379761,17.94122696,69.22420502,9.563979149,22.00244522,81.99044037,1066.157471,11.45613098,75.0425415,17.27935028
6073,105.976997,24.093599,630,20.02476883,83.07680511,17.26591492,69.58773041,9.307207108,22.40807724,81.5269165,1109.701172,11.35268784,74.98923492,0
6074,97.861397,25.1546,1983,20.54734039,85.66871643,13.79437256,59.51131058,10.94566536,20.55360985,84.26730347,1305.131836,11.4903183,62.65009689,16.63487816
6075,98.404701,25.100201,1781,19.82710266,88.54806519,13.39264679,62.57408905,10.63480949,19.84949493,86.63439178,1500.278076,10.81493568,65.28603363,16.65971756
6076,98.026703,25.1448,1993,20.40845108,86.30529022,13.76435947,60.20637512,10.86676121,20.42047501,84.79515076,1346.585327,11.37362003,63.21848679,16.65412331
6077,98.215401,25.1231,1749,20.16026115,87.3405838,13.62339592,61.32735062,10.75393772,20.16650391,85.64801788,1416.394897,11.12973022,64.18123627,16.66331863
6078,98.593697,25.0772,1830,19.81864548,88.47360992,13.43052483,62.53595352,10.64270115,19.8742733,86.57834625,1494.623657,10.8413105,65.25689697,16.75210762
6079,98.782501,25.054001,2239,20.43798447,86.01731873,13.89264297,60.96129227,10.88451004,20.40251732,84.64939117,1312.380981,11.3185339,63.89348984,16.79794502
6080,99.159401,25.0068,1702,21.08023453,82.26016998,14.05974483,60.69832611,11.24135399,20.78800392,81.83982086,1015.028015,11.40999222,63.73808289,16.89669609
6081,98.9711,25.0305,1873,20.95451546,83.24475098,14.11489868,60.36074066,11.15362072,20.75998306,82.54918671,1096.2146,11.50178242,63.42169952,16.85328293
6082,99.347504,24.982901,1578,21.08257103,82.47647095,14.24145699,59.90468979,11.25455952,20.86273956,81.94234467,1035.666626,11.59396076,63.07575989,17.06152534
6083,99.723,24.9345,1529,20.95222855,83.12686157,14.92460918,56.75693512,11.37035275,21.10488892,82.17932129,1099.623901,12.2814579,60.62641907,17.24308968
6084,99.910301,24.909901,1887,20.95619392,83.01354218,15.25703812,55.75607681,11.4131403,21.29355049,81.94558716,1093.015015,12.58365631,59.91507339,17.29673958
6085,100.097,24.885201,2447,20.9807415,82.88430786,15.9508276,54.87110901,11.51732254,21.65246773,81.69706726,1095.05896,13.09941959,59.41887665,17.89098549
6086,99.5354,24.958799,1976,21.03886414,82.89465332,14.60856819,58.19635773,11.30061817,21.00047112,82.12505341,1076.365356,11.97273731,61.70861053,17.14976692
6087,100.656998,24.809601,2482,20.53909874,83.22757721,17.01558685,57.88567352,11.91369438,22.45520401,81.78885651,1116.076172,13.87162876,64.00133514,18.01223755
6088,100.843002,24.784,2141,20.36037064,83.15649414,17.32701302,58.36924362,12.04915047,22.71408272,81.65762329,1118.611328,14.11904049,64.99984741,18.21754074
6089,100.283997,24.860201,1583,20.82328796,83.08213043,16.20967674,55.73383331,11.62344265,21.78005219,81.81718445,1101.414673,13.26118088,60.69446945,17.78705025
6090,100.471001,24.834999,2043,20.77138138,83.08703613,16.72241783,56.80406189,11.74322605,22.1476078,81.74188232,1107.127686,13.61984062,62.37450409,17.95440483
6091,101.214996,24.732201,2013,20.69239235,82.52984619,17.52832222,57.49013519,11.91868591,22.64679337,81.09368134,1080.767944,14.07581139,63.99316406,18.25165749
6092,101.400002,24.705999,1279,21.06612968,81.94681549,17.66742516,56.65733337,11.76904583,22.54024506,80.59643555,1048.574341,14.02305603,62.93860626,18.29555893
6093,101.584999,24.6796,1983,21.34546852,81.49758148,17.85035133,56.24219894,11.60821915,22.33123589,80.21823883,1012.382141,13.85225868,62.4446106,18.26755142
6094,101.028999,24.7582,1715,20.39513016,83.03012848,17.42651176,58.36842728,12.08025455,22.75185013,81.52832794,1104.806274,14.10248947,65.09397888,18.27299881
6095,101.769997,24.653,1727,21.49819374,81.14183044,17.86682129,56.2913475,11.45345497,22.06856918,79.95615387,982.1021729,13.60147762,62.32006836,18.204422
6096,102.322998,24.572001,1999,20.92359924,81.06370544,17.40111923,58.62650299,11.13761806,20.79574966,80.18086243,937.770813,12.21537685,64.25133514,17.68998528
6097,102.139,24.599199,2161,21.23023033,81.03439331,17.50703049,57.81116867,11.20516205,21.23420334,80.05986786,962.388855,12.70398521,63.47047424,17.76206017
6098,102.505997,24.5445,2202,20.81802177,81.14608002,17.5390625,59.36072922,11.15143871,20.55776787,80.34023285,926.571167,11.96967793,64.91254425,17.41579247
6099,101.955002,24.6262,1626,21.38125992,81.07218933,17.57764626,57.34843445,11.29174423,21.61402512,80.01547241,983.8340454,13.09137249,63.0905571,17.93747902
6100,102.873001,24.489099,1728,20.80303001,81.71403503,17.54490471,59.61808395,11.06349182,20.58826447,80.75358582,932.2451782,11.87078857,65.7707901,16.96058273
6101,102.690002,24.516899,1975,20.78238869,81.27790833,17.54485512,59.4052124,11.12057877,20.54212379,80.43157959,927.5302734,11.91602421,65.12186432,17.2177887
6102,103.056,24.461201,1420,20.71182442,82.1281662,17.65254593,59.97422791,11.05981731,20.62813187,81.08449554,931.6308594,11.80311108,66.5585556,16.87906456
6103,103.238998,24.433001,2015,20.58823395,82.5326004,17.65884018,60.86088181,10.98926163,20.52792358,81.44638824,917.4326782,11.51961136,67.73070526,16.79224586
6104,104.147003,24.289301,1597,20.44764137,83.34533691,17.36020088,65.12566376,10.38744736,20.54111862,82.29881287,955.5771484,11.29355431,71.56368256,16.65990257
6105,103.602997,24.375999,1917,20.16158485,83.53668976,17.34719849,63.46495819,10.88718891,19.97167778,82.50649261,909.0418701,10.80506325,70.32709503,16.57292938
6106,103.420998,24.4046,1413,20.39756012,83.04413605,17.50908279,62.26275253,10.91648006,20.27741814,81.97567749,912.6688843,11.16993427,69.14300537,16.70280838
6107,103.785004,24.3473,2083,20.06371117,83.67706299,17.28305626,63.88293457,10.87138748,19.88830948,82.6548233,899.9198608,10.66933918,70.74144745,16.71823311
6108,103.966003,24.318399,1165,20.22052383,83.51887512,17.31407928,64.26106262,10.69334221,20.14118958,82.48557281,921.1634521,10.91491222,70.96139526,16.62582779
6109,104.509003,24.230499,979,20.76651573,83.43490601,17.74401474,67.25496674,9.945281029,21.13545036,82.29207611,1004.598572,11.64960957,73.41684723,16.76969147
6110,104.689003,24.2008,1778,21.14182281,83.60525513,18.07901573,68.03912354,9.872714996,21.3657341,82.39177704,1014.485107,11.61512375,74.16814423,16.78280258
6111,104.869003,24.171,1396,21.71139145,83.80234528,18.70774269,68.6338501,9.916331291,21.60993576,82.51322937,1007.472717,11.66488934,74.85331726,16.86475182
6112,104.328003,24.26,1698,20.66978264,83.32589722,17.4320488,66.10050964,10.14252281,20.84523392,82.26780701,980.977478,11.55066013,72.34297943,16.80045891
6113,105.211998,24.0914,1171,22.01383591,83.9201889,19.04129028,68.90570831,9.956537247,21.71978569,82.59512329,1001.04248,11.68985081,75.18628693,17.17986679
6114,105.049004,24.141001,1335,22.12214088,83.96739197,19.12876511,68.95307922,9.977870941,21.72165871,82.63891602,997.1530151,11.69458771,75.26625824,17.06159782
6115,105.382004,24.035299,858,21.55069351,83.69178009,18.63920403,68.70199585,9.852866173,21.7375679,82.37547302,1020.676758,11.66610527,74.81826019,17.22842407
6116,105.580002,24.039301,1026,20.83134079,83.48586273,18.05405235,69.1490097,9.615325928,21.92657661,82.07510376,1055.332275,11.49503899,75.03600311,17.28710747
6117,106.084,23.9421,175,20.02219963,83.06282806,17.1924324,69.58709717,9.291497231,22.37755775,81.50186157,1107.921509,11.32835293,74.98320007,17.46355629
6118,105.945,23.985901,803,20.1459198,83.14426422,17.37116241,69.47844696,9.357297897,22.27722549,81.62026215,1098.278442,11.36649609,74.97911072,17.44132996
6119,105.762001,23.998501,1175,20.42247009,83.30704498,17.69428444,69.28992462,9.482579231,22.08096695,81.84485626,1077.114258,11.4300499,74.98821259,17.35607147
6120,98.001404,24.973,2087,20.35253143,86.49089813,13.74339199,60.45521545,10.87469769,20.36087799,84.94889069,1359.784546,11.32756996,63.51137543,16.81712341
6121,98.190597,24.9506,1832,20.11875916,87.49369812,13.59168434,61.52559662,10.75795364,20.11328888,85.77407837,1427.418701,11.0832262,64.41079712,16.76616669
6122,97.817703,24.9954,1312,20.51278305,85.74209595,13.80037308,59.6347084,10.96870136,20.52623558,84.32831573,1310.87915,11.47964478,62.84130096,16.74313927
6123,98.3797,24.927999,1131,19.85220718,88.44425964,13.45273876,62.44803238,10.65369987,19.89314461,86.5499649,1493.664551,10.86860752,65.20096588,16.75648308
6124,98.568497,24.9051,1915,19.88286018,88.39974213,13.45372105,62.46363831,10.65793991,19.89374161,86.51795197,1489.747559,10.86543179,65.21578217,16.80142975
6125,99.321297,24.8116,2281,21.06827736,83.15782166,14.55169773,59.14657974,11.25054741,20.95423698,82.3887558,1096.417114,11.91811085,62.59625244,17.1072464
6126,97.799599,24.8128,2276,20.52813339,85.69075012,13.86266041,59.61316299,11.01116085,20.54722214,84.28646088,1308.472656,11.5277977,62.92245102,16.85831451
6127,97.976997,24.8004,2000,20.42220688,86.20136261,13.82904625,60.18258667,10.94272995,20.43573761,84.71112061,1341.285889,11.42456341,63.37778854,16.92977142
6128,98.354797,24.755699,1664,20.19956017,87.36431885,13.78594685,61.46207047,10.784091,20.21033669,85.67964935,1420.202881,11.23896503,64.4500351,16.95391464
6129,98.945396,24.858801,1540,20.84717941,84.30992126,14.24559879,60.0811348,11.08934689,20.71497345,83.31809998,1181.827026,11.6307478,63.2578125,16.94330788
6130,99.133499,24.8353,1630,21.02454185,83.22021484,14.35280514,59.77597046,11.20402813,20.85845757,82.48554993,1097.329346,11.72101974,63.03983688,17.03898239
6131,98.166,24.7782,1014,20.339077,86.90643311,13.92620659,60.92994308,10.83772087,20.36208153,85.30295563,1390.987183,11.41404343,64.02403259,17.01254654
6132,98.757004,24.882099,2228,20.33527946,86.54581451,13.84967232,61.14219284,10.85901451,20.31771851,85.05127716,1354.097534,11.27482414,64.11855316,16.96117401
6133,99.696297,24.7635,1872,21.23141289,83.39263916,15.50246239,57.33969879,11.34719372,21.37153816,82.35792542,1128.309692,12.77624798,61.36393356,17.25252724
6134,99.107697,24.6637,1639,21.03315926,83.99714661,14.71411228,59.04346085,11.22282887,20.97311401,83.00196838,1168.390015,12.07764244,62.64859009,17.16858101
6135,100.07,24.7146,1552,21.12349892,83.5054245,16.18509102,56.56458664,11.50769615,21.72809029,82.24372101,1145.621826,13.38689899,61.31947708,17.82613945
6136,98.543404,24.733,1589,20.24172211,87.16725922,13.82689285,61.39494705,10.80786991,20.2429409,85.52838898,1404.619873,11.26936722,64.40662384,16.981884
6137,99.8834,24.739201,1387,21.19423103,83.46921539,15.86517048,56.70458603,11.41885376,21.53775978,82.3092041,1139.375854,13.10686684,61.08608246,17.63548088
6138,98.731697,24.710199,1788,20.52603722,86.02523804,14.18657875,60.40836334,10.95864487,20.52380943,84.61206818,1317.870605,11.58381939,63.61803818,17.05598831
6139,99.295303,24.6402,1826,21.12696075,83.69616699,14.94981098,58.47288895,11.29693699,21.10213661,82.72529602,1149.361084,12.2976141,62.29304504,17.24142838
6140,99.508904,24.787701,1664,21.0691452,83.31752777,14.84216309,58.2280426,11.29843426,21.06626892,82.42825317,1114.575928,12.20641899,61.96170425,17.24682426
6141,98.9198,24.687099,2123,20.84251785,84.72898865,14.48964214,59.5934639,11.11684799,20.80100441,83.59012604,1221.693848,11.87034416,63.0135994,17.16310692
6142,100.443001,24.664801,1033,20.71919632,83.45446014,16.89795876,58.03465271,11.7511282,22.26497841,82.03535461,1134.36377,13.82806301,63.86467743,17.92309189
6143,99.669899,24.592501,1660,21.3840847,83.55284119,15.90670872,57.1197052,11.40790367,21.55037689,82.41215515,1153.154053,13.13914299,61.4806633,17.70598412
6144,100.815002,24.614201,1791,19.90696907,83.73744965,17.39115143,60.20576477,12.23105621,22.93669319,82.12267303,1144.098999,14.23712158,67.31014252,18.33008385
6145,99.482697,24.616501,1931,21.27536392,83.54052734,15.30109024,58.09916306,11.32823086,21.28985786,82.51515961,1144.85376,12.64914227,62.12657166,17.42001915
6146,100.257004,24.6898,2220,21.07703781,83.48626709,16.70873642,57.29738617,11.62186813,22.03179169,82.1581192,1145.859985,13.69651985,62.56389236,17.96854973
6147,99.856796,24.568399,2283,21.36304092,83.54323578,16.21641922,56.66238022,11.46022797,21.68858528,82.30584717,1157.993286,13.4211607,61.30969238,17.75960922
6148,100.042999,24.544001,1750,21.276474,83.52296448,16.44095612,56.99393845,11.48269844,21.75434875,82.22180176,1155.258179,13.57047844,61.86873627,17.88804054
6149,100.628998,24.639601,2195,20.28686142,83.66291809,17.19738197,59.45689011,12.02460003,22.66562462,82.12300873,1141.986938,14.07978249,66.0345993,18.06648254
6150,101.001,24.5886,2458,19.97106934,83.72875977,17.41001129,60.28108978,12.22005558,22.92211342,82.11958313,1141.471558,14.22501087,67.3895874,18.28724861
6151,100.416,24.4946,952,20.84028053,83.56114197,17.02873802,58.4663887,11.75514698,22.30706596,82.11004639,1152.168213,13.99051666,64.3321228,18.00167847
6152,100.601997,24.469601,2068,20.25583076,83.7544632,17.26747131,59.87106323,12.05693626,22.72194099,82.19068146,1151.571777,14.16567802,66.53382874,18.02373695
6153,101.556,24.510599,1856,21.50265694,81.79452515,17.94371986,58.00581741,11.53405952,22.47685623,80.51943207,1058.072021,14.07728672,64.06396484,18.4105854
6154,100.230003,24.5194,1165,21.16941071,83.49077606,16.80163002,57.62889862,11.57153606,22.01505661,82.12060547,1153.625488,13.81737232,62.96263885,17.91092873
6155,101.185997,24.5628,816,20.43306923,83.20856476,17.49100685,59.20927811,12.04783249,22.77773476,81.69612122,1115.115601,14.18187428,65.98087311,18.39394379
6156,101.371002,24.5368,1608,21.05476761,82.4450531,17.80095863,58.37049866,11.7693634,22.70207787,81.05860901,1101.786011,14.27228069,64.74033356,18.44263268
6157,100.788002,24.444401,1529,19.7617321,83.97497559,17.38930702,60.91145706,12.29469013,23.0007515,82.32017517,1155.334106,14.25793076,68.17523956,17.9645195
6158,101.528,24.3416,1758,21.81877708,81.95790863,18.13000107,58.91604233,11.53199005,22.68933868,80.68123627,1074.737549,14.36570072,64.91403961,18.25092506
6159,102.109001,24.430799,1686,21.57531929,80.98483276,17.98635864,58.50679398,11.22801018,21.50771713,80.02087402,964.7909546,13.05399227,64.11849213,18.02380371
6160,101.740997,24.484199,1756,21.7851429,81.30873871,18.07474327,57.9131813,11.37795734,22.29270554,80.13825989,1023.675903,13.91337776,63.75111389,18.29458809
6161,101.925003,24.4576,2002,21.8036499,81.07376099,18.05943298,58.054039,11.28250599,21.98273468,79.99491882,994.7141724,13.5818119,63.76953888,18.16637039
6162,100.973,24.419001,1544,19.83034325,83.92636108,17.40421486,60.83835983,12.26833057,22.98158836,82.28501129,1154.189087,14.25920486,68.05500793,18.21548462
6163,101.157997,24.3934,2547,20.43230438,83.50122833,17.49774361,60.23143387,12.0101366,22.80148506,81.97931671,1147.268555,14.26174164,66.94442749,18.25749588
6164,102.476997,24.3766,1714,20.74677849,81.02056885,17.8839798,59.94210434,11.25774479,20.43552589,80.32902527,912.7923584,11.84249973,65.31321716,17.54665375
6165,101.711998,24.315399,876,22.23650742,81.35402679,18.38780594,58.80506516,11.3885603,22.66968918,80.17111206,1037.703003,14.37053108,64.55219269,18.49874878
6166,102.292999,24.403799,2037,21.16824722,81.09209442,17.88953781,59.60856628,11.18591595,20.90978432,80.26701355,938.1566162,12.38899136,65.13650513,17.94681931
6167,101.343002,24.3676,1730,21.19102859,82.66448975,17.7556572,59.26156616,11.76081085,22.7497673,81.27984619,1113.59082,14.33357334,65.5452652,18.42031097
6168,102.843002,24.3216,1788,20.88284492,81.41468811,17.76318169,60.10993576,11.11281776,20.65602875,80.56078339,930.6386108,11.99290371,65.86579132,17.19909477
6169,102.264,24.235599,1922,21.49407578,80.93372345,18.17875481,59.71466827,11.19766808,21.30345726,80.07552338,942.8997803,12.81986332,65.20314026,18.1798687
6170,103.025002,24.293899,2447,20.90446281,81.90035248,17.71064568,60.56126022,11.00870895,20.74810219,80.9230957,940.7713013,11.98809242,66.7322998,17.0670414
6171,103.208,24.2659,1789,20.86713219,82.43575287,17.75494385,61.69259262,10.88510132,20.73616409,81.40916443,951.331604,11.83062553,68.18728638,16.95581055
6172,102.446999,24.208599,1810,20.95677567,81.03338623,17.9490242,59.9648819,11.22462845,20.6663475,80.28983307,922.0512695,12.10405636,65.36598206,17.62825394
6173,101.896004,24.289,1469,22.35559654,80.7714386,18.54268456,58.37978363,11.30032349,22.55020332,79.66417694,995.8004761,14.20868778,63.97170639,18.39614677
6174,102.080002,24.2624,1904,22.08627892,80.97133636,18.34069061,59.71430206,11.14273739,21.93661499,79.98406982,971.6337891,13.55628109,65.16104126,18.33032036
6175,102.660004,24.349199,1967,20.75343895,81.077034,17.85844231,59.97641754,11.23565483,20.44837952,80.36624146,915.7837524,11.84845257,65.3894577,17.3873806
6176,103.389999,24.2377,1384,20.6096344,82.81278229,17.55967522,62.60438538,10.77278614,20.5056076,81.77529907,943.1226196,11.49772358,69.16426086,16.98502922
6177,103.752998,24.180901,1321,20.45265007,83.26937103,17.38663483,64.0610733,10.63550472,20.33602524,82.23989868,927.260437,11.1888628,70.65241241,16.8258152
6178,103.571999,24.2094,1999,20.45175552,83.14704132,17.46268654,63.44881058,10.71831989,20.35462379,82.1158905,938.2244263,11.287817,70.05807495,16.76010704
6179,102.813003,24.1541,1869,21.14479256,81.4023056,17.96434212,60.47238159,11.09024048,20.89805794,80.54470825,944.9882813,12.29084682,66.16894531,17.57606316
6180,103.177002,24.098801,1507,21.08419418,82.26307678,17.84321404,62.10071564,10.80861378,20.94909668,81.25956726,965.8179321,12.10900402,68.34200287,17.25233841
6181,102.629997,24.1814,1860,20.95558357,81.11194611,17.94646454,60.12805176,11.202384,20.63902664,80.36341095,924.6342163,12.04866695,65.58414459,17.61681366
6182,104.115997,24.123301,1485,20.75984192,83.33026123,17.27896881,65.91572571,10.18462372,20.72593307,82.33042145,965.9973755,11.64709473,72.1418457,16.83773232
6183,102.995003,24.126499,1900,21.2367382,81.86975861,17.92599678,61.10291672,10.96273994,21.00121307,80.91172791,961.180603,12.3321209,67.12192535,17.46198463
6184,103.934998,24.152201,1656,20.55048752,83.28990173,17.34897804,64.87179565,10.43794537,20.50401878,82.27101135,944.4905396,11.37881184,71.30612183,16.91419792
6185,103.722,24.014401,1830,20.8269825,83.07344055,17.4883194,64.69248199,10.40167046,20.67870331,82.0723114,966.741333,11.73092175,70.99364471,16.91868591
6186,103.903999,23.985901,2063,21.04121208,83.25708008,17.41723824,65.99913788,10.17211723,20.85020638,82.29118347,982.309082,11.92589188,72.1531601,17.05947495
6187,103.541,24.0427,1136,20.79519653,82.8806076,17.56513786,63.7611084,10.55592346,20.67076111,81.86325073,961.4227905,11.70949078,70.11814117,17.08973694
6188,104.476997,24.064899,1583,21.28392792,83.51013184,17.45678329,67.56739044,9.898464203,21.13613129,82.48763275,995.4106445,11.91399765,73.57962036,17.05210876
6189,104.656998,24.0355,1545,21.50520515,83.58389282,17.94264412,68.01722717,9.888561249,21.36489296,82.47184753,1001.223877,11.88595772,74.07676697,16.89812088
6190,103.359001,24.070801,1529,20.97972298,82.63798523,17.75855064,63.04343033,10.68988323,20.85533905,81.61880493,968.1455688,11.94916248,69.39759064,17.20692062
6191,104.084,23.9573,1902,21.18457031,83.48178864,17.15335083,67.07147217,9.965581894,20.88196945,82.55778503,990.4289551,12.03878593,73.08015442,17.04497147
6192,104.295998,24.0942,1409,20.95311356,83.42967987,17.24560547,66.78660583,10.00675869,20.88231468,82.43592834,981.5414429,11.79744816,72.87965393,16.87009811
6193,104.836998,24.005899,1248,21.73826599,83.80509949,18.61323738,68.63986969,9.906358719,21.5678215,82.5464325,1003.902893,11.72531223,74.83340454,17.002388
6194,104.805,23.840799,1678,21.70365334,83.63025665,18.10699844,68.32329559,9.861769676,21.44563103,82.50361633,1000.093689,11.95301914,74.37179565,17.29597664
6195,105.195999,23.9461,1216,21.92642975,83.87316132,18.94031525,68.83944702,9.937986374,21.70067787,82.55940247,1003.234619,11.6996069,75.08803558,17.27188492
6196,105.553001,23.8857,1112,21.19161606,83.48686218,18.11630821,68.83939362,9.696316719,21.83487701,82.16372681,1045.271973,11.60407925,74.77825928,17.3191185
6197,104.445,23.899401,1526,21.33201408,83.81523895,16.78416824,68.34075165,9.746641159,20.91884422,82.92427826,991.1495972,12.07769299,74.19033813,17.02518463
6198,104.984001,23.811199,1684,21.67491341,83.73954773,18.52905273,68.61178589,9.876553535,21.5677948,82.49662781,1005.703247,11.77526188,74.75645447,17.10870361
6199,104.625,23.870199,1693,21.47583961,83.67319489,17.34694672,68.26971436,9.786229134,21.15471649,82.68788147,995.7970581,12.0583601,74.18696594,17.22095871
6200,105.015999,23.976101,1469,22.06912804,83.94218445,19.06101799,68.91229248,9.967206955,21.70379257,82.62332153,998.0205688,11.7034359,75.20681763,17.13286209
6201,105.375,23.916,1093,21.52047348,83.65901947,18.57302856,68.63721466,9.845131874,21.71234894,82.35570526,1020.217712,11.68807888,74.73426819,17.37981033
6202,104.264999,23.9284,1672,21.24755859,83.75392914,16.82253265,67.97743988,9.809447289,20.8572197,82.87218475,995.2920532,12.08458996,73.87248993,17.01218987
6203,105.732002,23.8552,953,20.54055977,83.33707428,17.73838043,69.20594788,9.512684822,21.99754715,81.89692688,1068.766602,11.46074104,74.95479584,17.39361
6204,105.910004,23.8246,625,20.26463509,83.20281982,17.46327209,69.35314941,9.406728745,22.14103889,81.70954895,1086.121582,11.39425182,74.94863892,17.4425354
6205,106.077004,23.7959,478,20.08924866,83.11000824,17.26036263,69.48040771,9.329129219,22.25381851,81.57252502,1098.151001,11.34060574,74.96061707,17.4643631
6206,105.698998,23.691299,1176,20.94460487,83.31652069,17.79421616,68.7845993,9.608763695,21.87855339,81.99402618,1057.983276,11.59911346,74.5941925,17.39036369
6207,105.163002,23.7815,1209,21.63000679,83.69493103,18.56041527,68.5954895,9.866622925,21.62217522,82.429245,1010.653564,11.75001717,74.72374725,17.27833176
6208,105.342003,23.7516,1231,21.39976883,83.55102539,18.36867714,68.46970367,9.810489655,21.65509605,82.28127289,1021.971313,11.73911572,74.50170898,17.37239838
6209,105.521004,23.7215,1086,21.16889,83.44737244,18.03874016,68.73826599,9.692510605,21.77204704,82.15133667,1041.661255,11.649683,74.66897583,17.32711029
6210,106.047997,23.631901,512,20.15242767,83.14081573,17.31180763,69.37704468,9.360214233,22.14897537,81.627388,1089.780029,11.36318207,74.92403412,17.48284531
6211,105.876999,23.6609,631,20.34067726,83.23413086,17.51875687,69.23831177,9.442066193,22.03166008,81.77085876,1076.497314,11.43207359,74.90032959,17.43906593
6212,97.656097,24.774599,1043,20.59935188,85.30941772,13.88697147,59.19617462,11.07717133,20.62698746,83.96819305,1284.95166,11.60670567,62.63009262,16.95046425
6213,97.619698,24.6707,1210,20.83143044,85.3687973,14.38331509,59.18809128,11.05969429,20.86132622,84.03625488,1297.889526,12.00991535,62.77862549,17.09056854
6214,97.763901,24.649599,1699,20.77159119,85.57537079,14.35781574,59.4348793,11.0356884,20.80332565,84.20772552,1309.627319,11.94921017,62.96890259,17.09807014
6215,97.952904,24.627701,1128,20.67525673,85.91431427,14.28884125,59.84214401,10.99396133,20.69928932,84.48875427,1329.411133,11.83322811,63.2809639,17.06154823
6216,98.3302,24.583401,1030,20.53404045,86.41945648,14.15907001,60.51520538,10.93374729,20.52456665,84.91117096,1358.419922,11.6321125,63.81387711,17.15518188
6217,98.141701,24.6057,1083,20.5671196,86.26374054,14.1962862,60.26971436,10.94972515,20.58398628,84.77851105,1350.175049,11.6998539,63.60955048,17.13478851
6218,99.082199,24.492201,1926,21.25235748,84.22141266,15.2032423,58.75331879,11.28424549,21.21891212,83.1051712,1199.249878,12.54585838,62.71621323,17.39859962
6219,98.706703,24.5382,1421,20.80528831,85.50275421,14.59455395,59.58148193,11.09501553,20.7889328,84.16426849,1287.072266,11.97286034,63.14034271,17.12378311
6220,98.518601,24.5609,2061,20.60166359,86.17657471,14.24559975,60.39072418,10.9717617,20.58189011,84.72148895,1339.884399,11.70094204,63.74991989,17.18504906
6221,99.2696,24.4688,1389,21.39326286,83.9043045,15.48481369,58.23789978,11.35888481,21.3684082,82.80838776,1180.075562,12.80295372,62.43229294,17.48762131
6222,98.8946,24.515301,2337,21.08253288,84.74971008,14.9209795,59.2613678,11.18620586,21.03780556,83.54708099,1235.07019,12.28890896,62.99637985,17.31269264
6223,99.6437,24.421499,1250,21.57756042,83.6780777,16.30664063,56.82064438,11.46772003,21.70725822,82.44985962,1175.500854,13.49467754,61.50802612,17.83230972
6224,100.016998,24.373301,1714,21.58480072,83.57344818,16.85328293,56.90297318,11.44630241,21.87205315,82.20663452,1186.292358,13.92706585,61.94001007,17.97100639
6225,99.830399,24.397499,1396,21.54350853,83.57328796,16.54179573,56.63573837,11.45012093,21.72265816,82.26702881,1170.127686,13.67588043,61.47296524,17.79611015
6226,99.456802,24.445299,1665,21.47197342,83.7588501,15.79178429,57.67575455,11.41380119,21.50171089,82.61942291,1175.202759,13.0847559,62.11754227,17.66399002
6227,100.389,24.3244,2198,21.08893967,83.60228729,17.1462059,58.02108002,11.65979099,22.25155067,82.14024353,1179.863647,14.14470005,63.70001602,18.21670532
6228,100.574997,24.299601,1940,20.58990288,83.70440674,17.23427963,59.31529999,11.87539291,22.50761795,82.18278503,1172.829834,14.16854382,65.60604095,18.0930481
6229,100.760002,24.2745,2014,20.25111389,83.81212616,17.35742188,60.29355621,12.09393406,22.8057766,82.22836304,1163.439453,14.24478912,67.10788727,18.189291
6230,100.203003,24.3489,1658,21.4391098,83.55090332,16.98363876,57.12567139,11.50673771,21.99468613,82.13462067,1183.174438,14.03309536,62.38117981,18.11079597
6231,101.682999,24.1465,1731,22.94737816,81.13871765,18.87898636,59.40948486,11.35834408,23.25352097,79.92147827,1050.885864,15.07451057,64.9247818,18.56085205
6232,100.945,24.2493,1271,20.31022835,83.6856842,17.45941162,60.30532455,12.07763195,22.84088135,82.12282562,1156.929688,14.28891659,67.13442993,18.38067818
6233,101.129997,24.2239,1478,20.84137917,83.32567596,17.61422729,60.01441193,11.90194893,22.80234528,81.84476471,1150.987793,14.37294579,66.51301575,18.4446106
6234,101.315002,24.198299,2755,21.62722015,82.67362976,17.94370079,59.68519974,11.66678619,22.85774803,81.30432892,1132.592529,14.57584381,65.73970795,18.50202942
6235,101.499,24.172501,698,22.31221199,81.91265869,18.44630432,59.54133224,11.47270298,23.00410843,80.62650299,1093.259521,14.80374622,65.32035828,18.42795944
6236,102.417999,24.0406,1829,21.89604187,80.83200836,18.47543144,60.13548279,11.14606762,21.70125008,79.9332428,947.814209,13.24820137,65.5628891,18.26649094
6237,101.866997,24.1203,1686,23.32646561,80.45861053,19.18575478,59.41225433,11.23404408,23.31855583,79.31237793,997.3925781,15.0915184,64.76652527,18.55220985
6238,102.234001,24.0674,1371,22.62813187,80.47764587,18.83156776,59.78427887,11.15506363,22.43120193,79.49143219,954.890686,14.07631016,65.09706116,18.33517075
6239,102.051003,24.094,1476,23.13576126,80.30288696,19.10882568,59.64808655,11.16081619,23.03080177,79.22882843,968.1303711,14.74879074,64.9240036,18.43914986
6240,102.782997,23.9865,1346,21.55787277,81.38772583,18.20030212,60.88091278,11.01629925,21.3705349,80.46315002,966.0231934,12.80924034,66.57177734,18.01586342
6241,102.964996,23.959101,1876,21.53899002,81.80427551,18.09506607,61.52179718,10.90161419,21.31146049,80.8299408,978.6046143,12.69841194,67.42481995,17.75194359
